Season,Competition,Section,Date,Home,Score,Away,Stadium,Attendance,Home_Goals,Away_Goals,Date_Parsed,Home_Rest_Days,Away_Rest_Days,Away_Travel_Distance_km,Weather,Home_Formation,Away_Formation
2023,Ｊ１,第２１節第２日,23/07/16(日),広島,1-1,横浜FC,Ｅスタ,12760,1,1,2023-07-16,8.0,8.0,666.4,晴,3-4-2-1,3-4-2-1
2023,Ｊ１,第２１節第２日,23/07/16(日),Ｃ大阪,2-0,浦和,ヨドコウ,21007,2,0,2023-07-16,8.0,8.0,402.8,晴,4-4-2,4-2-3-1
2023,Ｊ１,第２１節第２日,23/07/16(日),Ｇ大阪,3-1,柏,パナスタ,18679,3,1,2023-07-16,8.0,8.0,423.7,晴,4-1-2-3,4-4-2
2023,Ｊ１,第２１節第２日,23/07/16(日),FC東京,1-3,鹿島,味スタ,37014,1,3,2023-07-16,8.0,8.0,105.8,晴,4-2-1-3,4-4-2
2023,Ｊ１,第２１節第２日,23/07/16(日),湘南,0-1,福岡,レモンＳ,9878,0,1,2023-07-16,8.0,8.0,843.1,晴のち曇,3-1-4-2,3-4-2-1
2023,Ｊ１,第２１節第２日,23/07/16(日),神戸,2-1,鳥栖,ノエスタ,19893,2,1,2023-07-16,9.0,8.0,453.9,晴,4-1-2-3,4-2-3-1
2023,Ｊ１,第２１節第２日,23/07/16(日),京都,2-1,名古屋,サンガＳ,13360,2,1,2023-07-16,8.0,8.0,144.7,晴,4-1-2-3,3-4-2-1
2023,Ｊ１,第１６節第３日,23/07/22(土),神戸,2-2,川崎Ｆ,ノエスタ,15986,2,2,2023-07-22,6.0,7.0,421.1,晴,4-1-2-3,4-1-2-3
2023,Ｊ１,第２２節第１日,23/08/05(土),湘南,1-0,広島,レモンＳ,9946,1,0,2023-08-05,20.0,20.0,639.0,晴のち曇,3-1-4-2,3-4-2-1
2023,Ｊ１,第２２節第１日,23/08/05(土),名古屋,1-0,新潟,国立,57058,1,0,2023-08-05,20.0,21.0,357.5,晴,3-4-2-1,4-2-3-1
2023,Ｊ１,第２２節第２日,23/08/06(日),鹿島,3-0,札幌,カシマ,17503,3,0,2023-08-06,21.0,22.0,786.9,晴,4-4-2,3-4-2-1
2023,Ｊ１,第２２節第２日,23/08/06(日),横浜FC,2-0,神戸,ニッパツ,7800,2,0,2023-08-06,21.0,15.0,416.5,晴,3-4-2-1,4-1-2-3
2023,Ｊ１,第２２節第２日,23/08/06(日),浦和,0-0,横浜FM,埼玉,42664,0,0,2023-08-06,21.0,22.0,39.4,晴,4-2-3-1,4-2-1-3
2023,Ｊ１,第２２節第２日,23/08/06(日),京都,0-1,柏,サンガＳ,11545,0,1,2023-08-06,21.0,21.0,410.8,曇,4-1-2-3,4-4-2
2023,Ｊ１,第２２節第２日,23/08/06(日),Ｃ大阪,0-1,FC東京,ヨドコウ,18596,0,1,2023-08-06,21.0,21.0,383.0,晴一時雨,4-4-2,4-2-1-3
2023,Ｊ１,第２２節第２日,23/08/06(日),川崎Ｆ,3-4,Ｇ大阪,等々力,20162,3,4,2023-08-06,15.0,21.0,387.8,晴,4-1-2-3,4-1-2-3
2023,Ｊ１,第２２節第２日,23/08/06(日),鳥栖,0-1,福岡,駅スタ,17799,0,1,2023-08-06,21.0,21.0,25.1,晴,4-2-3-1,3-4-2-1
2023,Ｊ１,第２３節第１日,23/08/12(土),札幌,1-1,鳥栖,札幌ド,21895,1,1,2023-08-12,6.0,6.0,1431.1,屋内,3-4-2-1,4-2-3-1
2023,Ｊ１,第２３節第１日,23/08/12(土),新潟,2-2,湘南,デンカＳ,28329,2,2,2023-08-12,7.0,7.0,288.4,晴,4-2-3-1,3-1-4-2
2023,Ｊ１,第２３節第１日,23/08/12(土),FC東京,2-0,京都,味スタ,23162,2,0,2023-08-12,6.0,6.0,367.5,晴,4-2-1-3,4-1-2-3
2023,Ｊ１,第２３節第１日,23/08/12(土),福岡,2-0,横浜FC,ベススタ,8677,2,0,2023-08-12,6.0,6.0,871.1,晴,3-4-2-1,3-4-2-1
2023,Ｊ１,第２３節第１日,23/08/12(土),柏,1-1,Ｃ大阪,三協Ｆ柏,11892,1,1,2023-08-12,6.0,6.0,427.7,晴,4-4-2,4-4-2
2023,Ｊ１,第２３節第１日,23/08/12(土),川崎Ｆ,0-1,神戸,等々力,20845,0,1,2023-08-12,6.0,6.0,421.1,晴,4-1-2-3,4-1-2-3
2023,Ｊ１,第２３節第１日,23/08/12(土),横浜FM,2-1,Ｇ大阪,日産ス,33261,2,1,2023-08-12,6.0,6.0,384.4,晴,4-2-1-3,4-1-2-3
2023,Ｊ１,第２３節第２日,23/08/13(日),名古屋,1-0,鹿島,豊田ス,38642,1,0,2023-08-13,8.0,7.0,331.2,雨のち曇,3-4-2-1,4-4-2
2023,Ｊ１,第２３節第２日,23/08/13(日),広島,2-1,浦和,Ｅスタ,21108,2,1,2023-08-13,8.0,7.0,679.0,晴,3-4-2-1,4-2-3-1
2023,Ｊ１,第２４節第１日,23/08/18(金),福岡,0-1,新潟,ベススタ,7705,0,1,2023-08-18,6.0,6.0,915.9,晴,3-4-2-1,4-2-3-1
2023,Ｊ１,第２４節第１日,23/08/18(金),浦和,1-0,名古屋,埼玉,32578,1,0,2023-08-18,5.0,5.0,245.4,晴,4-2-3-1,3-4-2-1
2023,Ｊ１,第２４節第２日,23/08/19(土),鹿島,2-1,鳥栖,カシマ,19693,2,1,2023-08-19,6.0,7.0,972.0,晴,4-4-2,4-2-3-1
2023,Ｊ１,第２４節第２日,23/08/19(土),京都,3-0,札幌,サンガＳ,9379,3,0,2023-08-19,7.0,7.0,1021.7,晴のち曇,4-1-2-3,3-4-2-1
2023,Ｊ１,第２４節第２日,23/08/19(土),神戸,1-1,柏,ノエスタ,20892,1,1,2023-08-19,7.0,7.0,457.0,晴,4-1-2-3,4-4-2
2023,Ｊ１,第２４節第２日,23/08/19(土),広島,3-2,川崎Ｆ,Ｅスタ,21771,3,2,2023-08-19,6.0,7.0,670.4,晴,3-4-2-1,4-1-2-3
2023,Ｊ１,第２４節第２日,23/08/19(土),Ｇ大阪,2-1,湘南,パナスタ,32567,2,1,2023-08-19,7.0,7.0,355.4,晴,4-1-2-3,3-1-4-2
2023,Ｊ１,第２４節第２日,23/08/19(土),横浜FM,2-1,FC東京,日産ス,33701,2,1,2023-08-19,7.0,7.0,16.8,晴,4-2-1-3,4-2-1-3
2023,Ｊ１,第２４節第３日,23/08/20(日),横浜FC,0-1,Ｃ大阪,ニッパツ,8195,0,1,2023-08-20,8.0,8.0,385.9,晴,3-4-2-1,4-4-2
2023,Ｊ１,第２５節第１日,23/08/25(金),湘南,0-1,浦和,レモンＳ,10361,0,1,2023-08-25,6.0,7.0,66.8,晴,3-1-4-2,4-2-3-1
2023,Ｊ１,第２５節第２日,23/08/26(土),鹿島,2-0,新潟,カシマ,18895,2,0,2023-08-26,7.0,8.0,259.8,晴,4-4-2,4-2-3-1
2023,Ｊ１,第２５節第２日,23/08/26(土),横浜FC,4-1,横浜FM,ニッパツ,13321,4,1,2023-08-26,6.0,7.0,4.6,晴,3-4-2-1,4-2-1-3
2023,Ｊ１,第２５節第２日,23/08/26(土),FC東京,2-2,神戸,国立,48634,2,2,2023-08-26,7.0,7.0,412.8,晴,4-2-1-3,4-1-2-3
2023,Ｊ１,第２５節第２日,23/08/26(土),柏,0-0,広島,三協Ｆ柏,9874,0,0,2023-08-26,7.0,7.0,704.7,晴,4-4-2,3-4-2-1
2023,Ｊ１,第２５節第２日,23/08/26(土),京都,2-0,福岡,サンガＳ,9830,2,0,2023-08-26,7.0,8.0,500.4,晴のち曇,4-1-2-3,3-4-2-1
2023,Ｊ１,第２５節第２日,23/08/26(土),川崎Ｆ,2-2,札幌,等々力,19257,2,2,2023-08-26,7.0,7.0,840.9,晴,4-1-2-3,3-4-2-1
2023,Ｊ１,第２５節第２日,23/08/26(土),鳥栖,1-1,Ｇ大阪,駅スタ,12812,1,1,2023-08-26,7.0,7.0,487.2,晴,4-2-3-1,4-1-2-3
2023,Ｊ１,第２５節第２日,23/08/26(土),Ｃ大阪,3-1,名古屋,ヨドコウ,18935,3,1,2023-08-26,6.0,8.0,157.5,曇,4-4-2,3-4-2-1
2023,Ｊ１,第２６節第１日,23/09/02(土),札幌,4-0,Ｇ大阪,札幌ド,13219,4,0,2023-09-02,7.0,7.0,1049.1,屋内,3-4-2-1,4-1-2-3
2023,Ｊ１,第２６節第１日,23/09/02(土),新潟,1-1,浦和,デンカＳ,27775,1,1,2023-09-02,7.0,8.0,234.7,晴,4-2-3-1,4-2-3-1
2023,Ｊ１,第２６節第１日,23/09/02(土),名古屋,1-1,横浜FC,豊田ス,33235,1,1,2023-09-02,7.0,7.0,229.1,曇,3-4-2-1,3-4-2-1
2023,Ｊ１,第２６節第１日,23/09/02(土),Ｃ大阪,3-0,川崎Ｆ,ヨドコウ,18789,3,0,2023-09-02,7.0,7.0,390.9,曇,4-4-2,4-1-2-3
2023,Ｊ１,第２６節第１日,23/09/02(土),湘南,2-2,鹿島,レモンＳ,11089,2,2,2023-09-02,8.0,7.0,136.6,曇,3-1-4-2,4-4-2
2023,Ｊ１,第２６節第１日,23/09/02(土),柏,2-0,横浜FM,三協Ｆ柏,12601,2,0,2023-09-02,7.0,7.0,49.6,曇,4-4-2,4-2-1-3
2023,Ｊ１,第２６節第１日,23/09/02(土),鳥栖,0-2,広島,駅スタ,9097,0,2,2023-09-02,7.0,7.0,212.2,晴,4-2-3-1,3-4-2-1
2023,Ｊ１,第２６節第２日,23/09/03(日),FC東京,1-2,福岡,味スタ,16068,1,2,2023-09-03,8.0,8.0,867.2,晴,4-2-1-3,3-4-2-1
2023,Ｊ１,第２６節第２日,23/09/03(日),神戸,2-1,京都,ノエスタ,19616,2,1,2023-09-03,8.0,8.0,52.5,晴,4-1-2-3,4-1-2-3
2023,Ｊ１,第２７節第１日,23/09/15(金),川崎Ｆ,1-0,FC東京,等々力,20284,1,0,2023-09-15,13.0,12.0,13.3,雨,4-1-2-3,4-2-1-3
2023,Ｊ１,第２７節第１日,23/09/15(金),横浜FM,1-1,鳥栖,ニッパツ,7771,1,1,2023-09-15,13.0,13.0,871.3,曇,4-2-1-3,4-2-3-1
2023,Ｊ１,第２７節第１日,23/09/15(金),浦和,0-0,京都,埼玉,21434,0,0,2023-09-15,13.0,12.0,385.1,曇,4-2-3-1,4-1-2-3
2023,Ｊ１,第２７節第２日,23/09/16(土),鹿島,1-0,Ｃ大阪,カシマ,18380,1,0,2023-09-16,14.0,14.0,488.6,晴,4-4-2,4-4-2
2023,Ｊ１,第２７節第２日,23/09/16(土),札幌,0-1,湘南,札幌ド,14090,0,1,2023-09-16,14.0,14.0,872.2,屋内,3-4-2-1,3-1-4-2
2023,Ｊ１,第２７節第２日,23/09/16(土),広島,2-0,神戸,Ｅスタ,18721,2,0,2023-09-16,14.0,13.0,251.0,晴,3-4-2-1,4-1-2-3
2023,Ｊ１,第２７節第２日,23/09/16(土),福岡,1-0,名古屋,ベススタ,7647,1,0,2023-09-16,13.0,14.0,642.0,曇,3-4-2-1,3-4-2-1
2023,Ｊ１,第２７節第３日,23/09/17(日),横浜FC,1-2,柏,ニッパツ,11516,1,2,2023-09-17,15.0,15.0,53.5,晴,3-4-2-1,4-4-2
2023,Ｊ１,第２７節第３日,23/09/17(日),Ｇ大阪,1-1,新潟,パナスタ,19422,1,1,2023-09-17,15.0,15.0,472.6,晴,4-1-2-3,4-2-3-1
2023,Ｊ１,第２８節第１日,23/09/23(土・祝),新潟,3-1,横浜FC,デンカＳ,21559,3,1,2023-09-23,6.0,6.0,276.4,晴,4-2-3-1,3-4-2-1
2023,Ｊ１,第２８節第１日,23/09/23(土・祝),FC東京,3-2,鳥栖,味スタ,20303,3,2,2023-09-23,8.0,8.0,866.7,曇,4-2-1-3,4-2-3-1
2023,Ｊ１,第２８節第１日,23/09/23(土・祝),名古屋,1-1,札幌,豊田ス,36950,1,1,2023-09-23,7.0,7.0,954.7,曇のち晴,3-4-2-1,3-4-2-1
2023,Ｊ１,第２８節第１日,23/09/23(土・祝),神戸,1-0,Ｃ大阪,ノエスタ,26959,1,0,2023-09-23,7.0,7.0,34.3,晴,4-1-2-3,4-4-2
2023,Ｊ１,第２８節第１日,23/09/23(土・祝),柏,1-3,福岡,三協Ｆ柏,10770,1,3,2023-09-23,6.0,7.0,911.0,曇一時雨,4-4-2,3-4-2-1
2023,Ｊ１,第２８節第１日,23/09/23(土・祝),京都,1-0,広島,サンガＳ,15348,1,0,2023-09-23,8.0,7.0,294.0,曇,4-1-2-3,3-4-2-1
2023,Ｊ１,第２８節第２日,23/09/24(日),鹿島,1-2,横浜FM,カシマ,27463,1,2,2023-09-24,8.0,9.0,104.1,晴,4-4-2,4-2-1-3
2023,Ｊ１,第２８節第２日,23/09/24(日),湘南,0-2,川崎Ｆ,国立,54243,0,2,2023-09-24,8.0,9.0,38.6,晴,3-1-4-2,4-1-2-3
2023,Ｊ１,第２８節第２日,23/09/24(日),Ｇ大阪,1-3,浦和,パナスタ,30135,1,3,2023-09-24,7.0,9.0,398.5,晴,4-1-2-3,4-2-3-1
2023,Ｊ１,第２９節第１日,23/09/29(金),横浜FM,0-2,神戸,日産ス,30800,0,2,2023-09-29,5.0,6.0,417.8,曇,4-2-1-3,4-1-2-3
2023,Ｊ１,第２９節第１日,23/09/29(金),川崎Ｆ,2-3,新潟,等々力,17557,2,3,2023-09-29,5.0,6.0,266.1,晴,4-1-2-3,4-2-3-1
2023,Ｊ１,第２９節第１日,23/09/29(金),浦和,1-1,横浜FC,埼玉,22379,1,1,2023-09-29,5.0,6.0,44.0,晴,4-2-3-1,3-4-2-1
2023,Ｊ１,第２９節第２日,23/09/30(土),札幌,1-2,柏,札幌ド,12827,1,2,2023-09-30,7.0,7.0,804.4,屋内,3-4-2-1,4-4-2
2023,Ｊ１,第２９節第２日,23/09/30(土),福岡,0-0,鹿島,ベススタ,9467,0,0,2023-09-30,7.0,6.0,972.3,曇,3-4-2-1,4-4-2
2023,Ｊ１,第２９節第２日,23/09/30(土),Ｃ大阪,0-2,湘南,ヨドコウ,18255,0,2,2023-09-30,7.0,6.0,357.7,晴,4-4-2,3-1-4-2
2023,Ｊ１,第２９節第２日,23/09/30(土),広島,3-1,名古屋,Ｅスタ,17728,3,1,2023-09-30,7.0,7.0,437.4,曇,3-4-2-1,3-4-2-1
2023,Ｊ１,第２９節第２日,23/09/30(土),鳥栖,3-2,京都,駅スタ,8395,3,2,2023-09-30,7.0,7.0,501.0,曇のち雨のち曇,4-2-3-1,4-1-2-3
2023,Ｊ１,第２９節第３日,23/10/01(日),FC東京,3-0,Ｇ大阪,味スタ,30521,3,0,2023-10-01,8.0,7.0,379.5,曇時々雨,4-2-1-3,4-1-2-3
2023,Ｊ１,第３０節第１日,23/10/20(金),川崎Ｆ,4-2,福岡,等々力,19026,4,2,2023-10-20,21.0,20.0,875.6,曇,4-1-2-3,3-4-2-1
2023,Ｊ１,第３０節第１日,23/10/20(金),浦和,2-0,柏,埼玉,25991,2,0,2023-10-20,21.0,20.0,26.3,晴,4-2-3-1,4-4-2
2023,Ｊ１,第３０節第２日,23/10/21(土),新潟,1-1,鳥栖,デンカＳ,17555,1,1,2023-10-21,22.0,21.0,922.4,雨,4-2-3-1,4-2-3-1
2023,Ｊ１,第３０節第２日,23/10/21(土),横浜FC,1-0,FC東京,ニッパツ,11057,1,0,2023-10-21,22.0,20.0,20.8,晴,3-4-2-1,4-2-1-3
2023,Ｊ１,第３０節第２日,23/10/21(土),Ｇ大阪,0-1,名古屋,パナスタ,23153,0,1,2023-10-21,20.0,21.0,154.1,曇一時雨,4-1-2-3,3-4-2-1
2023,Ｊ１,第３０節第２日,23/10/21(土),横浜FM,4-1,札幌,日産ス,23286,4,1,2023-10-21,22.0,21.0,847.5,晴,4-2-1-3,3-4-2-1
2023,Ｊ１,第３０節第２日,23/10/21(土),神戸,3-1,鹿島,国立,53444,3,1,2023-10-21,22.0,21.0,518.2,晴,4-1-2-3,4-4-2
2023,Ｊ１,第３０節第２日,23/10/21(土),京都,0-1,湘南,サンガＳ,12485,0,1,2023-10-21,21.0,21.0,345.8,曇のち晴,4-1-2-3,3-1-4-2
2023,Ｊ１,第３０節第２日,23/10/21(土),広島,0-0,Ｃ大阪,Ｅスタ,22834,0,0,2023-10-21,21.0,21.0,283.6,晴,3-4-2-1,4-4-2
2023,Ｊ１,第３１節第１日,23/10/27(金),名古屋,1-1,鳥栖,長良川,11736,1,1,2023-10-27,6.0,6.0,641.1,雨,3-4-2-1,4-2-3-1
2023,Ｊ１,第３１節第２日,23/10/28(土),札幌,2-1,横浜FC,札幌ド,13422,2,1,2023-10-28,7.0,7.0,852.1,屋内,3-4-2-1,3-4-2-1
2023,Ｊ１,第３１節第２日,23/10/28(土),湘南,1-1,神戸,レモンＳ,11569,1,1,2023-10-28,7.0,7.0,388.7,晴,3-1-4-2,4-1-2-3
2023,Ｊ１,第３１節第２日,23/10/28(土),京都,0-1,新潟,サンガＳ,14673,0,1,2023-10-28,7.0,7.0,448.2,晴,4-1-2-3,4-2-3-1
2023,Ｊ１,第３１節第２日,23/10/28(土),Ｃ大阪,1-0,Ｇ大阪,ヨドコウ,21665,1,0,2023-10-28,7.0,7.0,16.0,晴,4-4-2,4-1-2-3
2023,Ｊ１,第３１節第２日,23/10/28(土),鹿島,0-0,浦和,カシマ,29305,0,0,2023-10-28,7.0,8.0,87.4,晴,4-4-2,4-2-3-1
2023,Ｊ１,第３１節第２日,23/10/28(土),福岡,0-4,横浜FM,ベススタ,13855,0,4,2023-10-28,8.0,7.0,872.3,曇のち晴,3-4-2-1,4-2-1-3
2023,Ｊ１,第３１節第２日,23/10/28(土),FC東京,1-2,広島,味スタ,30981,1,2,2023-10-28,7.0,7.0,661.6,晴,4-2-1-3,3-4-2-1
2023,Ｊ１,第３１節第３日,23/10/29(日),柏,1-1,川崎Ｆ,三協Ｆ柏,12540,1,1,2023-10-29,9.0,9.0,43.4,曇のち晴,4-4-2,4-1-2-3
2023,Ｊ１,第３２節第１日,23/11/11(土),新潟,0-0,FC東京,デンカＳ,23223,0,0,2023-11-11,14.0,14.0,256.0,晴,4-2-3-1,4-2-1-3
2023,Ｊ１,第３２節第１日,23/11/11(土),札幌,0-0,広島,札幌ド,12906,0,0,2023-11-11,14.0,14.0,1232.8,屋内,3-4-2-1,3-4-2-1
2023,Ｊ１,第３２節第１日,23/11/11(土),湘南,2-1,名古屋,レモンＳ,11227,2,1,2023-11-11,14.0,15.0,201.6,曇,3-1-4-2,3-4-2-1
2023,Ｊ１,第３２節第１日,23/11/11(土),鹿島,1-1,柏,カシマ,19860,1,1,2023-11-11,14.0,13.0,61.4,曇,4-4-2,4-4-2
2023,Ｊ１,第３２節第１日,23/11/11(土),Ｇ大阪,1-2,福岡,パナスタ,21293,1,2,2023-11-11,14.0,14.0,487.9,曇,4-1-2-3,3-4-2-1
2023,Ｊ１,第３２節第１日,23/11/11(土),鳥栖,1-3,横浜FC,駅スタ,13236,1,3,2023-11-11,15.0,14.0,869.9,晴時々曇,4-2-3-1,3-4-2-1
2023,Ｊ１,第３２節第２日,23/11/12(日),川崎Ｆ,3-3,京都,等々力,19084,3,3,2023-11-12,14.0,15.0,376.5,曇,4-1-2-3,4-1-2-3
2023,Ｊ１,第３２節第２日,23/11/12(日),横浜FM,2-0,Ｃ大阪,日産ス,37204,2,0,2023-11-12,15.0,15.0,387.3,曇,4-2-1-3,4-4-2
2023,Ｊ１,第３２節第２日,23/11/12(日),浦和,1-2,神戸,埼玉,48144,1,2,2023-11-12,15.0,15.0,431.7,曇,4-2-3-1,4-1-2-3
2023,Ｊ１,第３３節第１日,23/11/24(金),川崎Ｆ,3-0,鹿島,等々力,20887,3,0,2023-11-24,12.0,13.0,99.4,晴,4-1-2-3,4-4-2
2023,Ｊ１,第３３節第１日,23/11/24(金),横浜FM,0-0,新潟,日産ス,34335,0,0,2023-11-24,12.0,13.0,271.9,晴,4-2-1-3,4-2-3-1
2023,Ｊ１,第３３節第２日,23/11/25(土),広島,3-0,Ｇ大阪,Ｅスタ,29097,3,0,2023-11-25,14.0,14.0,284.0,晴,3-4-2-1,4-1-2-3
2023,Ｊ１,第３３節第２日,23/11/25(土),神戸,2-1,名古屋,ノエスタ,27898,2,1,2023-11-25,13.0,14.0,187.4,晴,4-1-2-3,3-4-2-1
2023,Ｊ１,第３３節第２日,23/11/25(土),FC東京,1-3,札幌,味スタ,26945,1,3,2023-11-25,14.0,14.0,834.6,晴時々曇,4-2-1-3,3-4-2-1
2023,Ｊ１,第３３節第２日,23/11/25(土),Ｃ大阪,0-1,京都,ヨドコウ,20323,0,1,2023-11-25,13.0,13.0,44.3,晴,4-4-2,4-1-2-3
2023,Ｊ１,第３３節第２日,23/11/25(土),横浜FC,0-1,湘南,ニッパツ,13624,0,1,2023-11-25,14.0,14.0,29.9,曇,3-4-2-1,3-1-4-2
2023,Ｊ１,第３３節第２日,23/11/25(土),浦和,2-3,福岡,埼玉,34826,2,3,2023-11-25,13.0,14.0,885.5,晴,4-2-3-1,3-4-2-1
2023,Ｊ１,第３３節第２日,23/11/25(土),柏,2-2,鳥栖,三協Ｆ柏,12733,2,2,2023-11-25,14.0,14.0,910.8,曇時々晴,4-4-2,4-2-3-1
2023,Ｊ１,第３４節第１日,23/12/03(日),湘南,0-1,FC東京,レモンＳ,12653,0,1,2023-12-03,8.0,8.0,39.1,晴,3-1-4-2,4-2-1-3
2023,Ｊ１,第３４節第１日,23/12/03(日),京都,3-1,横浜FM,サンガＳ,18500,3,1,2023-12-03,8.0,9.0,373.6,曇のち晴,4-1-2-3,4-2-1-3
2023,Ｊ１,第３４節第１日,23/12/03(日),新潟,1-0,Ｃ大阪,デンカＳ,22605,1,0,2023-12-03,9.0,8.0,483.9,雨のち曇のち雨,4-2-3-1,4-4-2
2023,Ｊ１,第３４節第１日,23/12/03(日),札幌,0-2,浦和,札幌ド,31143,0,2,2023-12-03,8.0,8.0,808.2,屋内,3-4-2-1,4-2-3-1
2023,Ｊ１,第３４節第１日,23/12/03(日),鹿島,2-1,横浜FC,カシマ,20336,2,1,2023-12-03,9.0,8.0,106.7,晴,4-4-2,3-4-2-1
2023,Ｊ１,第３４節第１日,23/12/03(日),Ｇ大阪,0-1,神戸,パナスタ,32397,0,1,2023-12-03,8.0,8.0,33.3,晴時々曇,4-1-2-3,4-1-2-3
2023,Ｊ１,第３４節第１日,23/12/03(日),福岡,0-1,広島,ベススタ,18309,0,1,2023-12-03,8.0,8.0,208.2,曇,3-4-2-1,3-4-2-1
2023,Ｊ１,第３４節第１日,23/12/03(日),鳥栖,0-1,川崎Ｆ,駅スタ,13302,0,1,2023-12-03,8.0,9.0,874.8,晴,4-2-3-1,4-1-2-3
2023,Ｊ１,第３４節第１日,23/12/03(日),名古屋,1-1,柏,長良川,18475,1,1,2023-12-03,8.0,8.0,270.2,晴,3-4-2-1,4-4-2
2024,Ｊ１,第１節第１日,24/02/23(金・祝),広島,2-0,浦和,Ｅピース,27545,2,0,2024-02-23,0.0,0.0,679.0,曇一時雨,3-4-2-1,4-1-2-3
2024,Ｊ１,第１節第１日,24/02/23(金・祝),名古屋,0-3,鹿島,豊田ス,36933,0,3,2024-02-23,0.0,0.0,331.2,曇,3-4-2-1,4-2-3-1
2024,Ｊ１,第１節第２日,24/02/24(土),磐田,0-2,神戸,ヤマハ,14778,0,2,2024-02-24,0.0,0.0,246.1,晴,4-4-2,4-1-2-3
2024,Ｊ１,第１節第２日,24/02/24(土),福岡,0-0,札幌,ベススタ,9445,0,0,2024-02-24,0.0,0.0,1418.0,晴,3-4-2-1,3-4-2-1
2024,Ｊ１,第１節第２日,24/02/24(土),鳥栖,1-2,新潟,駅スタ,9610,1,2,2024-02-24,0.0,0.0,922.4,晴,4-2-3-1,4-2-3-1
2024,Ｊ１,第１節第２日,24/02/24(土),町田,1-1,Ｇ大阪,Ｇスタ,13506,1,1,2024-02-24,0.0,0.0,388.6,晴,4-4-2,4-2-3-1
2024,Ｊ１,第１節第２日,24/02/24(土),Ｃ大阪,2-2,FC東京,ヨドコウ,20705,2,2,2024-02-24,0.0,0.0,383.0,晴,4-1-2-3,4-2-1-3
2024,Ｊ１,第１節第２日,24/02/24(土),湘南,1-2,川崎Ｆ,レモンＳ,12987,1,2,2024-02-24,0.0,0.0,38.6,晴のち曇,3-1-4-2,4-2-3-1
2024,Ｊ１,第１節第３日,24/02/25(日),柏,1-1,京都,三協Ｆ柏,10478,1,1,2024-02-25,0.0,0.0,410.8,雨,4-4-2,4-1-2-3
2024,Ｊ１,第１節第３日,24/02/25(日),東京Ｖ,1-2,横浜FM,国立,53026,1,2,2024-02-25,0.0,0.0,0.0,雨,3-4-2-1,4-1-2-3
2024,Ｊ１,第２節第１日,24/03/01(金),横浜FM,0-1,福岡,日産ス,19487,0,1,2024-03-01,5.0,6.0,872.3,雨,4-1-2-3,3-4-2-1
2024,Ｊ１,第２節第１日,24/03/01(金),川崎Ｆ,4-5,磐田,Ｕ等々力,20316,4,5,2024-03-01,6.0,6.0,190.0,曇一時雨,4-2-3-1,4-4-2
2024,Ｊ１,第２節第２日,24/03/02(土),神戸,0-1,柏,ノエスタ,23107,0,1,2024-03-02,7.0,6.0,457.0,屋内,4-1-2-3,4-4-2
2024,Ｊ１,第２節第２日,24/03/02(土),名古屋,0-1,町田,豊田ス,30415,0,1,2024-03-02,8.0,7.0,234.6,晴,3-4-2-1,4-4-2
2024,Ｊ１,第２節第２日,24/03/02(土),京都,1-2,湘南,サンガＳ,11885,1,2,2024-03-02,6.0,7.0,345.8,曇,4-1-2-3,3-1-4-2
2024,Ｊ１,第２節第２日,24/03/02(土),鳥栖,4-0,札幌,駅スタ,7346,4,0,2024-03-02,7.0,7.0,1431.1,晴,4-2-3-1,3-4-2-1
2024,Ｊ１,第２節第２日,24/03/02(土),鹿島,1-1,Ｃ大阪,カシマ,24664,1,1,2024-03-02,8.0,7.0,488.6,晴,4-2-3-1,4-1-2-3
2024,Ｊ１,第２節第２日,24/03/02(土),Ｇ大阪,1-0,新潟,パナスタ,28669,1,0,2024-03-02,7.0,7.0,472.6,晴,4-2-3-1,4-2-3-1
2024,Ｊ１,第２節第２日,24/03/02(土),FC東京,1-1,広島,味スタ,32274,1,1,2024-03-02,7.0,8.0,661.6,曇,4-2-1-3,3-4-2-1
2024,Ｊ１,第２節第３日,24/03/03(日),浦和,1-1,東京Ｖ,埼玉,50863,1,1,2024-03-03,9.0,7.0,0.0,晴,4-1-2-3,3-4-2-1
2024,Ｊ１,第３節第１日,24/03/09(土),町田,1-0,鹿島,Ｇスタ,11901,1,0,2024-03-09,7.0,7.0,97.1,晴,4-4-2,4-2-3-1
2024,Ｊ１,第３節第１日,24/03/09(土),磐田,0-1,柏,ヤマハ,12720,0,1,2024-03-09,8.0,7.0,231.5,晴,4-4-2,4-4-2
2024,Ｊ１,第３節第１日,24/03/09(土),新潟,1-0,名古屋,デンカＳ,22942,1,0,2024-03-09,7.0,7.0,357.5,曇時々晴時々雪,4-2-3-1,3-4-2-1
2024,Ｊ１,第３節第１日,24/03/09(土),広島,4-0,鳥栖,Ｅピース,25503,4,0,2024-03-09,7.0,7.0,212.2,晴一時雨,3-4-2-1,4-2-3-1
2024,Ｊ１,第３節第１日,24/03/09(土),福岡,1-1,湘南,ベススタ,6596,1,1,2024-03-09,8.0,7.0,843.1,晴,3-4-2-1,3-1-4-2
2024,Ｊ１,第３節第１日,24/03/09(土),Ｃ大阪,2-1,東京Ｖ,ヨドコウ,16365,2,1,2024-03-09,7.0,6.0,0.0,曇のち晴,4-1-2-3,3-4-2-1
